order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,revenue,month
O687548,C00500,P0004,2.0,45.04,2025-07-06,cancelled,,West,0.15,76.568,2025-07
O147181,C00479,P0022,5.0,25.34,2025-07-06,delivered,Credit Card,East,0.1,114.03,2025-07
O593075,C00112,P0012,4.0,13.78,2025-07-06,delivered,Paypal,West,0.0,55.12,2025-07
O565819,C00023,P0005,5.0,42.62,2025-07-06,delayed,Credit Card,Central,0.0,213.1,2025-07
,C00237,P0013,1.0,39.26,2025-07-06,delayed,Credit Card,West,0.2,31.408,2025-07
O171169,C00129,P0024,3.0,21.2,2025-07-06,cancelled,Credit Card,Central,0.0,63.599999999999994,2025-07
O975839,C00485,P0017,3.0,24.58,2025-07-06,cancelled,Credit Card,North,0.2,58.992,2025-07
O519294,C00136,P0029,1.0,24.88,2025-07-06,delivered,Credit Card,North,0.2,19.904,2025-07
O801334,C00405,P0008,5.0,43.83,2025-07-06,delivered,Bank Transfer,East,0.15,186.27749999999997,2025-07
O862387,C00492,P0024,5.0,30.57,2025-07-06,delayed,Paypal,Central,0.0,152.85,2025-07
O208235,C00303,P0012,1.0,21.04,2025-07-06,delayed,Credit Card,Central,0.15,17.884,2025-07
O885156,C00308,P0016,4.0,21.79,2025-07-06,delayed,Bank Transfer,East,0.15,74.086,2025-07
O660174,C00129,P0006,3.0,24.59,2025-07-06,delivered,Bank Transfer,Central,0.0,73.77,2025-07
O473706,C00095,P0025,5.0,11.87,2025-07-06,delivered,Credit Card,Central,0.1,53.415,2025-07
O338738,C00151,P0012,4.0,15.84,2025-07-06,delivered,Credit Card,North,0.15,53.856,2025-07
O725897,C00307,P0014,4.0,17.65,2025-07-06,delivered,Credit Card,East,0.05,67.07,2025-07
O735212,C00338,P0029,5.0,30.49,2025-07-06,cancelled,Credit Card,North,0.05,144.8275,2025-07
O147347,C00253,P0015,4.0,13.8,2025-07-06,delayed,Paypal,North,0.15,46.92,2025-07
O547571,C00204,P0009,4.0,9.04,2025-07-06,delayed,Credit Card,North,0.15,30.735999999999997,2025-07
O375240,C00297,P0019,4.0,24.62,2025-07-06,delayed,Bank Transfer,North,0.0,98.48,2025-07
O422085,C00340,P0017,1.0,36.99,2025-07-06,delayed,Credit Card,South,0.2,29.592000000000002,2025-07
O718740,C00477,P0028,1.0,37.18,2025-07-06,delayed,Bank Transfer,North,0.2,29.744,2025-07
O988124,C00335,P0023,1.0,41.95,2025-07-06,delivered,Paypal,North,0.05,39.8525,2025-07
O467892,C00035,P0025,1.0,42.54,2025-07-06,delayed,Bank Transfer,East,0.05,40.413,2025-07
O595276,C00404,P0025,5.0,43.59,2025-07-06,delayed,Credit Card,East,0.05,207.0525,2025-07
O268087,C00176,P0017,1.0,16.4,2025-07-06,delayed,Bank Transfer,Central,0.15,13.939999999999998,2025-07
O853253,C00118,P0008,3.0,34.5,2025-07-06,delivered,Credit Card,North,0.05,98.32499999999999,2025-07
O421603,C00364,P0013,4.0,27.97,2025-07-06,delayed,Credit Card,North,0.2,89.504,2025-07
O539256,C00306,P0010,4.0,30.81,2025-07-06,cancelled,Credit Card,North,0.1,110.916,2025-07
O259687,C00196,P0018,4.0,21.52,2025-07-06,delivered,Credit Card,East,0.05,81.776,2025-07
O313202,C00345,P0003,5.0,20.8,2025-07-06,delayed,Paypal,North,0.15,88.39999999999999,2025-07
O164487,C00350,P0002,1.0,40.21,2025-07-06,delayed,Paypal,South,0.15,34.1785,2025-07
O202818,C00116,P0008,2.0,18.98,2025-07-06,delivered,Paypal,North,0.2,30.368000000000002,2025-07
O924045,C00479,P0021,4.0,40.44,2025-07-06,delivered,Credit Card,West,0.0,161.76,2025-07
O822353,C00048,P0007,1.0,26.41,2025-07-06,delayed,Bank Transfer,West,0.0,26.41,2025-07
O261115,C00072,P0025,5.0,39.67,2025-07-06,delayed,Credit Card,East,0.15,168.59750000000003,2025-07
O895098,C00298,P0006,2.0,11.68,2025-07-06,delayed,Bank Transfer,West,0.05,22.192,2025-07
O770630,C00354,P0017,2.0,8.85,2025-07-06,delayed,Credit Card,Central,0.0,17.7,2025-07
O450483,C00467,P0010,4.0,34.2,2025-07-06,delivered,Credit Card,East,0.1,123.12000000000002,2025-07
O690808,C00001,P0024,5.0,21.12,2025-07-06,cancelled,Bank Transfer,Central,0.0,105.60000000000001,2025-07
O555342,C00057,P0011,2.0,17.08,2025-07-06,cancelled,Credit Card,Central,0.05,32.452,2025-07
O243405,C00395,P0003,5.0,44.94,2025-07-06,delivered,Credit Card,West,0.0,224.7,2025-07
O684179,C00139,P0016,4.0,26.16,2025-07-06,delayed,Bank Transfer,North,0.2,83.712,2025-07
O566226,C00141,P0025,1.0,14.46,2025-07-06,delayed,Bank Transfer,West,0.1,13.014000000000001,2025-07
O547053,C00315,P0021,1.0,11.8,2025-07-06,cancelled,Credit Card,Central,0.05,11.21,2025-07
O380869,C00105,P0006,4.0,40.05,2025-07-06,delivered,Credit Card,East,0.0,160.2,2025-07
O378230,C00496,P0015,5.0,48.0,2025-07-06,cancelled,Paypal,North,0.0,240.0,2025-07
O877478,C00293,P0027,5.0,11.45,2025-07-06,cancelled,Paypal,South,0.0,57.25,2025-07
O590450,C00283,P0024,2.0,45.91,2025-07-06,delivered,Credit Card,West,0.1,82.63799999999999,2025-07
O174098,C00191,P0011,4.0,29.47,2025-07-06,cancelled,Credit Card,West,0.05,111.98599999999999,2025-07
O994508,C00490,P0019,4.0,38.16,2025-07-06,delayed,Paypal,East,0.05,145.00799999999998,2025-07
O934833,C00259,P0019,5.0,40.4,2025-07-06,delayed,Bank Transfer,East,0.15,171.7,2025-07
O237777,C00189,P0009,2.0,49.88,2025-07-06,delivered,Credit Card,East,0.15,84.796,2025-07
O520929,C00388,P0004,3.0,31.5,2025-07-06,cancelled,Credit Card,West,0.0,94.5,2025-07
O127255,C00118,P0028,3.0,40.92,2025-07-06,delivered,Credit Card,North,0.0,122.76,2025-07
O124099,C00002,P0029,4.0,10.19,2025-07-06,delayed,Paypal,Central,0.0,40.76,2025-07
O821166,C00297,P0013,2.0,21.51,2025-07-06,delivered,Credit Card,Central,0.0,43.02,2025-07
O558160,C00436,P0011,3.0,49.68,2025-07-06,delivered,Credit Card,West,0.0,149.04,2025-07
O530112,C00140,P0026,3.0,35.25,2025-07-06,cancelled,Bank Transfer,South,0.1,95.175,2025-07
O789327,C00107,P0001,5.0,33.92,2025-07-06,delayed,Credit Card,Central,0.15,144.16000000000003,2025-07
O520041,C00396,P0020,2.0,25.53,2025-07-06,delivered,Credit Card,East,0.0,51.06,2025-07
O812856,C00178,P0011,5.0,28.67,2025-07-06,delayed,Credit Card,South,0.05,136.1825,2025-07
O405877,C00246,P0028,4.0,30.96,2025-07-06,cancelled,Credit Card,West,0.0,123.84,2025-07
O129987,C00070,P0001,1.0,25.34,2025-07-06,delivered,Credit Card,West,0.15,21.538999999999998,2025-07
O780120,C00235,P0001,4.0,42.21,2025-07-06,delivered,Paypal,South,0.1,151.95600000000002,2025-07
O670776,C00457,P0015,5.0,47.37,2025-07-06,delivered,Paypal,East,0.15,201.3225,2025-07
O562749,C00149,P0004,2.0,16.5,2025-07-06,delivered,Credit Card,Central,0.0,33.0,2025-07
O219645,C00324,P0015,2.0,43.3,2025-07-06,delivered,Bank Transfer,Central,0.05,82.27,2025-07
O777494,C00384,P0011,1.0,39.37,2025-07-06,delivered,Paypal,North,0.0,39.37,2025-07
O237033,C00150,P0025,2.0,22.02,2025-07-06,delivered,Credit Card,North,0.15,37.434,2025-07
O648757,C00421,P0013,4.0,47.71,2025-07-06,delivered,Paypal,North,0.15,162.214,2025-07
O647630,C00004,P0029,1.0,21.31,2025-07-06,delivered,Credit Card,East,0.15,18.1135,2025-07
O651709,C00013,P0021,1.0,12.97,2025-07-06,delayed,Credit Card,Central,0.2,10.376000000000001,2025-07
O544183,C00145,P0023,2.0,32.34,2025-07-06,delivered,Credit Card,West,0.15,54.978,2025-07
O704629,C00075,P0011,4.0,16.78,2025-07-06,delayed,Paypal,West,0.0,67.12,2025-07
O207449,C00059,P0016,4.0,18.09,2025-07-06,delivered,Bank Transfer,West,0.15,61.506,2025-07
O873643,C00383,P0018,2.0,27.28,2025-07-06,delayed,Credit Card,Central,0.1,49.104000000000006,2025-07
O252666,C00286,P0006,2.0,45.68,2025-07-06,delayed,Credit Card,North,0.0,91.36,2025-07
O128974,C00061,P0014,2.0,24.23,2025-07-06,cancelled,Credit Card,South,0.1,43.614000000000004,2025-07
O862195,C00434,P0014,3.0,45.33,2025-07-06,delayed,Paypal,North,0.05,129.19050000000001,2025-07
O366703,C00097,P0002,3.0,31.25,2025-07-06,delivered,Bank Transfer,West,0.0,93.75,2025-07
O471539,C00382,P0006,5.0,43.62,2025-07-06,delayed,Credit Card,West,0.15,185.385,2025-07
O804552,C00184,P0027,3.0,31.04,2025-07-06,delivered,Credit Card,East,0.15,79.152,2025-07
O357272,C00056,P0008,2.0,31.77,2025-07-06,delivered,Bank Transfer,East,0.0,63.54,2025-07
O774563,C00424,P0016,5.0,14.15,2025-07-06,delayed,Paypal,East,0.05,67.21249999999999,2025-07
O934656,C00289,P0001,5.0,37.49,2025-07-06,delivered,Bank Transfer,East,0.05,178.07750000000001,2025-07
O526816,C00146,P0029,1.0,29.25,2025-07-06,delayed,Paypal,Central,0.0,29.25,2025-07
O620883,C00018,P0029,2.0,31.05,2025-07-06,delayed,Credit Card,West,0.15,52.785,2025-07
O234459,C00436,P0020,1.0,43.13,2025-07-06,delayed,Paypal,East,0.0,43.13,2025-07
O508819,C00338,P0003,3.0,10.22,2025-07-06,delivered,Credit Card,North,0.2,24.528000000000006,2025-07
O803369,C00025,P0025,3.0,19.25,2025-07-06,delivered,Paypal,West,0.05,54.8625,2025-07
O210647,C00474,P0017,3.0,26.97,2025-07-06,delivered,Bank Transfer,North,0.0,80.91,2025-07
O935826,C00349,P0003,3.0,47.14,2025-07-06,cancelled,Credit Card,West,0.2,113.13600000000002,2025-07
O689778,C00050,P0012,2.0,40.78,2025-07-06,delivered,Credit Card,South,0.2,65.248,2025-07
O613412,C00153,P0013,3.0,43.99,2025-07-06,delayed,Credit Card,North,0.15,112.1745,2025-07
O553182,C00431,P0010,2.0,45.29,2025-07-06,delayed,Bank Transfer,South,0.2,72.464,2025-07
O713835,C00400,P0014,4.0,16.96,2025-07-06,delayed,Credit Card,South,0.05,64.448,2025-07
O288328,C00109,P0001,4.0,36.4,2025-07-06,delayed,Credit Card,North,0.0,145.6,2025-07
O715915,C00327,P0006,5.0,42.03,,cancelled,Bank Transfer,Central,0.0,210.15,NaT
O704671,C00485,P0030,4.0,18.25,2025-07-06,cancelled,Credit Card,East,0.1,65.7,2025-07
O918997,C00179,P0015,2.0,40.85,2025-07-06,delivered,Credit Card,East,0.0,81.7,2025-07
O993816,C00372,P0015,3.0,35.97,2025-07-06,delayed,Credit Card,South,0.0,107.91,2025-07
O172437,C00497,P0007,3.0,49.03,2025-07-06,cancelled,Bank Transfer,South,0.2,117.67200000000001,2025-07
O820253,C00011,P0012,3.0,29.74,2025-07-06,delivered,Credit Card,Central,0.05,84.759,2025-07
O345973,C00439,P0007,2.0,14.74,2025-07-06,delivered,Paypal,Central,0.05,28.006,2025-07
O912757,C00248,P0025,1.0,29.3,2025-07-06,delayed,,East,0.05,27.835,2025-07
O366447,C00410,P0023,4.0,17.36,2025-07-06,delayed,Bank Transfer,North,0.1,62.496,2025-07
O363324,C00016,P0009,5.0,27.16,2025-07-06,delayed,Credit Card,North,0.05,129.01,2025-07
O151706,C00032,P0011,5.0,43.37,2025-07-06,delayed,Bank Transfer,North,0.2,173.48000000000002,2025-07
O786607,C00447,P0006,5.0,27.94,2025-07-06,delivered,Bank Transfer,North,0.05,132.715,2025-07
O156068,C00264,P0002,1.0,9.81,2025-07-06,delayed,Paypal,North,0.15,8.3385,2025-07
O305019,C00262,P0019,4.0,29.64,2025-07-06,delayed,Credit Card,Central,0.0,118.56,2025-07
O236527,C00056,P0029,4.0,35.73,2025-07-06,delayed,Paypal,West,0.1,128.628,2025-07
O285283,C00353,P0006,3.0,45.28,2025-07-06,delayed,Paypal,North,0.1,122.256,2025-07
O553829,C00295,P0029,4.0,41.74,2025-07-06,delivered,Bank Transfer,East,0.1,150.264,2025-07
O676664,C00213,P0013,5.0,32.49,2025-07-06,delivered,Paypal,South,0.05,154.32750000000001,2025-07
O837245,C00460,P0020,5.0,11.61,2025-07-06,delivered,Credit Card,North,0.0,58.05,2025-07
O527528,C00350,P0006,3.0,37.57,2025-07-06,delayed,Bank Transfer,South,0.1,101.43900000000001,2025-07
O715358,C00143,P0025,3.0,36.05,2025-07-06,delivered,Credit Card,North,0.1,97.335,2025-07
O672386,C00161,P0017,1.0,32.5,2025-07-06,delayed,Credit Card,North,0.1,29.25,2025-07
O720995,C00320,P0008,2.0,15.03,2025-07-06,delivered,Credit Card,South,0.0,30.06,2025-07
O193168,C00330,P0016,4.0,33.58,2025-07-06,delayed,Bank Transfer,West,0.1,120.88799999999999,2025-07
O805020,C00449,P0008,2.0,48.24,2025-07-06,delivered,Bank Transfer,North,0.2,77.18400000000001,2025-07
O695243,C00082,P0023,4.0,25.0,2025-07-06,delayed,Credit Card,West,0.05,95.0,2025-07
O894402,C00079,P0011,2.0,38.02,2025-07-06,delivered,Bank Transfer,Central,0.1,68.436,2025-07
O250741,C00348,P0008,1.0,35.05,2025-07-06,delayed,Bank Transfer,East,0.05,33.29749999999999,2025-07
O583206,C00103,P0010,4.0,18.04,2025-07-06,delivered,Paypal,East,0.05,68.55199999999999,2025-07
O509145,C00322,P0017,5.0,23.37,2025-07-06,cancelled,Paypal,South,0.2,93.48000000000002,2025-07
O882733,C00131,P0014,4.0,25.14,2025-07-06,delayed,Paypal,East,0.0,100.56,2025-07
O209681,C00037,P0007,2.0,38.18,2025-07-06,delayed,Paypal,North,0.2,61.088,2025-07
O404148,C00460,P0020,5.0,13.08,2025-07-06,cancelled,Credit Card,East,0.2,52.32000000000001,2025-07
O480589,C00472,P0022,1.0,39.56,2025-07-06,delivered,Credit Card,South,0.05,37.582,2025-07
O312155,C00374,P0008,4.0,31.12,2025-07-06,delivered,Paypal,North,0.2,99.584,2025-07
O923608,C00403,P0013,5.0,10.27,2025-07-06,cancelled,Paypal,South,0.2,41.08,2025-07
O343188,C00090,P0017,5.0,26.8,2025-07-06,delayed,Credit Card,East,0.15,113.89999999999999,2025-07
O218660,C00231,P0014,1.0,20.37,2025-07-06,delivered,Paypal,North,0.15,17.3145,2025-07
O675892,C00169,P0023,1.0,21.05,2025-07-06,delayed,Credit Card,North,0.0,21.05,2025-07
O375721,C00110,P0002,3.0,33.16,2025-07-06,delayed,Bank Transfer,West,0.15,84.55799999999999,2025-07
O438379,C00168,P0026,3.0,24.58,2025-07-06,delivered,Paypal,South,0.0,73.74,2025-07
O796311,C00019,P0020,3.0,18.12,2025-07-06,delivered,Credit Card,Central,0.15,46.205999999999996,2025-07
O896617,C00050,P0014,5.0,38.61,2025-07-06,delivered,Paypal,Central,0.05,183.3975,2025-07
O328722,C00267,P0014,3.0,19.26,2025-07-06,delayed,Credit Card,North,0.0,57.78,2025-07
O225052,C00147,P0007,1.0,22.18,2025-07-06,delivered,Credit Card,West,0.0,22.18,2025-07
O651817,C00143,P0022,2.0,18.45,2025-07-06,delayed,Credit Card,Central,0.0,36.9,2025-07
O481907,C00115,P0025,4.0,8.44,2025-07-06,delayed,Credit Card,North,0.15,28.695999999999998,2025-07
O807620,C00380,P0028,2.0,31.83,2025-07-06,delayed,Credit Card,Central,0.0,63.66,2025-07
O720749,C00207,P0011,3.0,17.41,2025-07-06,cancelled,Credit Card,West,0.1,47.007000000000005,2025-07
O842017,C00078,P0013,4.0,19.32,2025-07-06,delayed,Paypal,North,0.1,69.552,2025-07
O605680,C00066,P0020,2.0,10.14,2025-07-06,delayed,Bank Transfer,West,0.0,20.28,2025-07
O606964,C00497,P0026,1.0,33.69,2025-07-06,delivered,Bank Transfer,Central,0.1,30.320999999999998,2025-07
O401865,C00190,P0025,2.0,44.43,2025-07-06,cancelled,Bank Transfer,South,0.0,88.86,2025-07
O177474,C00311,P0022,2.0,24.61,2025-07-06,delayed,Credit Card,Central,0.0,49.22,2025-07
O477765,C00251,P0018,3.0,36.04,2025-07-06,cancelled,Paypal,East,0.05,102.714,2025-07
O816423,C00173,P0016,5.0,8.02,2025-07-06,delivered,Paypal,North,0.05,38.09499999999999,2025-07
O298129,C00441,P0006,5.0,28.03,2025-07-06,cancelled,Credit Card,West,0.05,133.1425,2025-07
O353488,C00088,P0018,2.0,10.74,2025-07-06,delivered,Credit Card,East,0.1,19.332,2025-07
O184928,C00317,P0021,1.0,44.95,2025-07-06,cancelled,Credit Card,South,0.05,42.7025,2025-07
O569186,C00344,P0016,5.0,25.96,2025-07-06,delayed,Bank Transfer,South,0.2,103.84000000000002,2025-07
O718120,C00349,P0016,5.0,48.43,2025-07-06,delivered,Credit Card,Central,0.2,193.72000000000003,2025-07
O723079,C00369,P0003,3.0,46.78,2025-07-06,cancelled,Credit Card,Central,0.0,140.34,2025-07
O568622,C00091,P0004,3.0,34.14,2025-07-06,delayed,Credit Card,Central,0.0,102.42,2025-07
O836686,C00144,P0020,5.0,33.66,2025-07-06,delayed,Paypal,North,0.0,168.29999999999998,2025-07
O676059,C00317,P0013,2.0,38.2,2025-07-06,delivered,Credit Card,West,0.2,61.120000000000005,2025-07
O720017,C00438,P0017,5.0,48.56,2025-07-06,delivered,Credit Card,Central,0.0,242.8,2025-07
O329855,C00067,P0027,3.0,31.17,2025-07-06,delivered,Paypal,Central,0.1,84.159,2025-07
O946258,C00024,P0025,1.0,26.5,2025-07-06,delivered,Credit Card,West,0.2,21.200000000000003,2025-07
O194564,C00211,P0029,2.0,40.0,2025-07-06,cancelled,Credit Card,South,0.1,72.0,2025-07
O327120,C00229,P0022,1.0,11.19,2025-07-06,cancelled,Bank Transfer,South,0.2,8.952,2025-07
O659539,C00475,P0012,4.0,22.1,2025-07-06,delivered,Paypal,Central,0.15,75.14,2025-07
O657628,C00121,P0025,4.0,20.57,2025-07-06,delayed,Credit Card,Central,0.05,78.166,2025-07
O406359,C00287,P0018,3.0,25.75,2025-07-06,delayed,Credit Card,South,0.0,77.25,2025-07
O385194,C00469,P0011,2.0,28.96,2025-07-06,cancelled,Bank Transfer,Central,0.05,55.024,2025-07
O417322,C00161,P0022,5.0,39.98,2025-07-06,delayed,Paypal,East,0.05,189.90499999999997,2025-07
O409756,C00023,P0025,5.0,27.9,2025-07-06,delayed,Credit Card,East,0.2,111.60000000000001,2025-07
O993718,C00033,P0004,3.0,42.47,2025-07-06,delivered,Bank Transfer,Central,0.0,127.41,2025-07
O711767,C00017,P0030,3.0,15.85,2025-07-06,delivered,Paypal,Central,0.1,42.795,2025-07
O469057,C00058,P0023,4.0,42.15,2025-07-06,delayed,Credit Card,South,0.05,160.17,2025-07
O923302,C00478,P0007,2.0,31.29,2025-07-06,delayed,Credit Card,North,0.1,56.322,2025-07
O471253,C00271,P0010,2.0,44.44,2025-07-06,cancelled,Credit Card,West,0.0,88.88,2025-07
O431449,C00110,P0025,4.0,30.71,2025-07-06,cancelled,Credit Card,North,0.0,122.84,2025-07
O945946,C00366,P0022,3.0,10.96,2025-07-06,delivered,Bank Transfer,West,0.05,31.236,2025-07
O781756,C00204,P0023,3.0,8.15,2025-07-06,delivered,Credit Card,Central,0.0,24.450000000000003,2025-07
O813781,C00140,P0015,2.0,27.54,2025-07-06,delivered,Credit Card,West,0.1,49.572,2025-07
O494841,C00144,P0020,5.0,15.08,2025-07-06,delayed,Credit Card,West,0.1,67.86000000000001,2025-07
O384801,C00401,P0014,1.0,24.61,2025-07-06,delivered,Paypal,Central,0.2,19.688000000000002,2025-07
O226118,C00390,P0016,1.0,26.59,2025-07-06,cancelled,Paypal,North,0.0,26.59,2025-07
O132423,C00018,P0004,4.0,46.73,2025-07-06,delivered,Credit Card,Central,0.0,186.92,2025-07
O176458,C00442,P0014,4.0,44.81,2025-07-06,delivered,Paypal,Central,0.1,161.316,2025-07
O697725,C00289,P0017,5.0,43.77,2025-07-06,cancelled,Bank Transfer,Central,0.0,218.85000000000002,2025-07
O273863,C00428,P0010,3.0,24.89,2025-07-06,delayed,Credit Card,Central,0.1,67.203,2025-07
O704720,C00028,P0011,1.0,17.44,2025-07-06,delayed,Credit Card,South,0.0,17.44,2025-07
O946444,C00189,P0008,1.0,24.49,2025-07-06,delayed,Bank Transfer,East,0.0,24.49,2025-07
O308005,C00385,P0002,5.0,19.48,2025-07-06,delivered,Paypal,West,0.15,82.79,2025-07
O493557,C00214,P0014,4.0,15.42,2025-07-06,cancelled,Credit Card,West,0.1,55.512,2025-07
O213926,C00325,P0017,4.0,35.68,2025-07-06,delayed,Credit Card,South,0.15,121.312,2025-07
O227188,C00276,P0015,5.0,29.07,2025-07-06,delayed,Credit Card,West,0.05,138.08249999999998,2025-07
O242148,C00030,P0017,4.0,29.71,2025-07-06,delayed,Paypal,South,0.0,118.84,2025-07
O886467,C00445,P0027,5.0,35.87,2025-07-06,delivered,Credit Card,North,0.1,161.415,2025-07
O362426,C00371,P0004,5.0,38.06,2025-07-06,delayed,Credit Card,North,0.15,161.755,2025-07
O238898,C00445,P0014,5.0,22.13,2025-07-06,delivered,Credit Card,South,0.15,94.0525,2025-07
O431296,C00160,P0004,4.0,27.23,2025-07-06,delayed,Paypal,Central,0.0,108.92,2025-07
O399990,C00237,P0016,4.0,24.9,2025-07-06,delayed,Credit Card,South,0.2,79.68,2025-07
O132874,C00179,P0017,1.0,22.7,2025-07-06,cancelled,Paypal,West,0.2,18.16,2025-07
O407951,C00433,P0006,2.0,25.62,2025-07-06,delivered,Paypal,West,0.1,46.116,2025-07
O896790,C00487,P0017,1.0,37.08,2025-07-06,delayed,Credit Card,East,0.0,37.08,2025-07
O124495,C00310,P0024,5.0,44.0,2025-07-06,delayed,Credit Card,North,0.2,176.0,2025-07
O956257,C00294,P0022,3.0,48.97,2025-07-06,cancelled,Paypal,North,0.1,132.219,2025-07
O371359,C00431,P0013,5.0,42.38,2025-07-06,cancelled,Paypal,North,0.05,201.305,2025-07
O924705,C00303,P0008,3.0,21.17,2025-07-06,delivered,Bank Transfer,South,0.0,63.510000000000005,2025-07
O219804,C00379,P0028,1.0,20.3,2025-07-06,delayed,Bank Transfer,Central,0.15,17.255,2025-07
O772655,C00358,P0011,1.0,46.55,2025-07-06,delayed,Credit Card,West,0.0,46.55,2025-07
O679674,C00446,P0027,1.0,35.8,2025-07-06,delivered,Credit Card,North,0.05,34.01,2025-07
O192035,C00361,P0027,5.0,10.85,2025-07-06,delivered,Paypal,South,0.1,48.825,2025-07
O532522,C00373,P0030,4.0,26.06,2025-07-06,delayed,Credit Card,West,0.0,104.24,2025-07
O276813,C00053,P0008,3.0,46.43,2025-07-06,delayed,Credit Card,South,0.2,111.432,2025-07
O732417,C00428,P0020,4.0,33.67,2025-07-06,delivered,Paypal,South,0.0,134.68,2025-07
O250399,C00247,P0009,4.0,28.93,2025-07-06,delivered,Paypal,South,0.0,115.72,2025-07
O516798,C00171,P0024,2.0,48.5,2025-07-06,delayed,Credit Card,Central,0.2,77.60000000000001,2025-07
O821690,C00121,P0029,3.0,11.76,2025-07-06,delayed,Credit Card,East,0.0,35.28,2025-07
O644800,C00236,P0013,4.0,13.54,2025-07-06,delayed,Paypal,South,0.2,43.328,2025-07
O154954,C00157,P0027,3.0,25.22,2025-07-06,delayed,Paypal,West,0.2,60.528,2025-07
O596801,C00354,P0003,4.0,19.3,2025-07-06,delayed,Credit Card,West,0.0,77.2,2025-07
O577631,C00264,P0015,5.0,21.28,2025-07-06,cancelled,Credit Card,Central,0.2,85.12,2025-07
O605402,C00133,P0028,2.0,25.5,2025-07-06,delivered,Paypal,South,0.0,51.0,2025-07
O979156,C00195,P0018,2.0,11.29,2025-07-06,delayed,Paypal,North,0.15,19.192999999999998,2025-07
O564059,C00073,P0014,1.0,10.22,2025-07-06,delivered,Credit Card,Central,0.0,10.22,2025-07
O323662,C00172,P0014,4.0,33.65,2025-07-06,delayed,Credit Card,East,0.0,134.6,2025-07
O275012,C00397,P0002,3.0,10.6,2025-07-06,delayed,Credit Card,West,0.0,31.799999999999997,2025-07
O581903,C00494,P0012,4.0,8.05,2025-07-06,delayed,Bank Transfer,Central,0.0,32.2,2025-07
O331217,C00450,P0008,5.0,25.18,2025-07-06,cancelled,Credit Card,Central,0.2,100.72000000000001,2025-07
O953529,C00302,P0008,3.0,48.46,2025-07-06,cancelled,Bank Transfer,West,0.0,145.38,2025-07
O437065,C00094,P0001,5.0,11.09,2025-07-06,delayed,Credit Card,North,0.05,52.6775,2025-07
O237668,C00426,P0006,4.0,43.01,2025-07-06,delivered,Credit Card,South,0.0,172.04,2025-07
O703460,C00480,P0006,5.0,48.43,2025-07-06,delayed,Bank Transfer,North,0.1,217.935,2025-07
O142016,C00371,P0004,2.0,14.22,2025-07-06,delivered,Bank Transfer,North,0.0,28.44,2025-07
O525097,C00185,P0010,5.0,34.32,2025-07-06,delivered,Bank Transfer,Central,0.1,154.44,2025-07
O938047,C00297,P0004,4.0,35.09,2025-07-06,delivered,Credit Card,West,0.1,126.32400000000001,2025-07
O135475,C00456,P0004,5.0,9.38,2025-07-06,delivered,Paypal,East,0.05,44.55500000000001,2025-07
O879927,C00084,P0027,4.0,47.83,2025-07-06,delayed,Credit Card,Central,0.2,153.056,2025-07
